"AUD","BEF","CHF","DEM","DKK","ESP","FRF","GBP","ITL","JPY","NGL","SEK","date"
0.7665,36.73,1.5335,1.7845,6.891,113.03,6.063,1.6465,1327,138.9,2.0105,6.46,1991-06-24
0.767,37.04,1.5525,1.799,6.934,112,6.104,1.631,1337,138.82,2.027,6.501,1991-06-25
0.7677,36.78,1.544,1.7853,6.892,112.88,6.06,1.639,1330,138.3,2.0117,6.457,1991-06-26
0.768,36.98,1.5495,1.7955,6.94,112.33,6.089,1.6345,1335.03,138.1,2.0226,6.498,1991-06-27
0.7673,37.32,1.5582,1.8138,6.94,112.63,6.148,1.622,1347,137.9,2.0434,6.4915,1991-06-28
0.7667,37.5,1.565,1.8215,7.034,113.68,6.17,1.6145,1353.54,138.4,2.0519,6.574,1991-07-01
0.7654,37.72,1.5805,1.835,7.077,114.08,6.212,1.6025,1364,138.78,2.0669,6.625,1991-07-02
0.7645,37.64,1.583,1.8305,7.0725,114.85,6.211,1.606,1363,139.5,2.0613,6.62,1991-07-03
0.7632,37.733,1.5835,1.8335,7.115,114.73,6.225,1.605,1366.55,139.1,2.066,6.655,1991-07-04
0.7663,37.59,1.5755,1.8265,7.0653,114.67,6.191,1.6185,1359,138.35,2.0569,6.6065,1991-07-05
0.768,37.27,1.5635,1.811,7.008,114.68,6.149,1.6345,1346,138.73,2.0398,6.5535,1991-07-08
0.7671,37.41,1.5735,1.8175,7.033,114.03,6.1665,1.623,1353,138.65,2.0466,6.575,1991-07-09
0.7685,37.37,1.572,1.8145,7.017,114.18,6.157,1.622,1350,138.53,2.0432,6.559,1991-07-10
0.7694,37.74,1.5898,1.834,7.092,113.88,6.213,1.6055,1363,138.58,2.065,6.628,1991-07-11
0.7735,36.83,1.5499,1.789,6.9225,115.03,6.07,1.651,1333,136.75,2.0146,6.4775,1991-07-12
0.7758,36.83,1.5478,1.7883,6.9215,112.4,6.069,1.6515,1331,136.7,2.0146,6.478,1991-07-15
0.7775,37.04,1.5615,1.7995,6.947,112.4,6.106,1.6425,1341,137.15,2.0274,6.501,1991-07-16
0.777,36.84,1.5535,1.7895,6.9295,112.68,6.074,1.65,1334.25,136.8,2.0163,6.483,1991-07-17
0.774,36.45,1.5355,1.771,6.848,112.28,6.011,1.6665,1319,136.8,1.9958,6.4095,1991-07-18
0.778,36.01,1.515,1.7485,6.7615,110.7,5.939,1.6915,1302.25,136.45,1.9706,6.328,1991-07-19
0.7757,36.24,1.523,1.759,6.798,109.28,5.973,1.681,1306,137.45,1.9826,6.366,1991-07-22
0.7765,36.15,1.5255,1.7568,6.7905,109.83,5.964,1.68,1308,136.98,1.9799,6.3605,1991-07-23
0.7765,35.75,1.5118,1.7365,6.716,109.65,5.903,1.693,1295.5,137.38,1.9583,6.289,1991-07-24
0.7701,36.14,1.5305,1.7558,6.78,108.32,5.9685,1.674,1309,138.85,1.9796,6.3495,1991-07-25
0.7765,35.81,1.515,1.7385,6.724,109.43,5.9125,1.688,1298.55,137.9,1.9603,6.3065,1991-07-26
0.7765,36.13,1.5325,1.753,6.7845,108.88,5.962,1.6827,1308.5,138.18,1.9761,6.359,1991-07-29
0.7798,36.1,1.5288,1.7515,6.782,109.63,5.9545,1.6755,1308.02,137.93,1.9747,6.3555,1991-07-30
0.7779,35.97,1.526,1.7465,6.762,109.58,5.936,1.687,1303.5,137.42,1.969,6.336,1991-07-31
0.7778,36.21,1.5357,1.7583,6.81,109.33,5.973,1.6747,1309.05,137.67,1.982,6.377,1991-08-01
0.7803,35.74,1.508,1.735,6.7135,109.93,5.896,1.689,1307.9,136.74,1.9563,6.29,1991-08-02
0.7807,35.44,1.499,1.7198,6.672,108.8,5.855,1.7125,1287,136.68,1.9393,6.2485,1991-08-05
0.7837,35.29,1.4952,1.7125,6.6355,107.83,5.822,1.714,1280,135.73,1.9306,6.222,1991-08-06
0.7837,35.21,1.4945,1.709,6.626,107.33,5.8185,1.7135,1281,135.85,1.9271,6.2165,1991-08-07
0.7847,35.49,1.5075,1.7235,6.68,106.98,5.8585,1.7065,1287,136.47,1.943,6.269,1991-08-08
0.7861,35.61,1.515,1.728,6.6905,108.03,5.877,1.695,1296,136.9,1.9476,6.2795,1991-08-09
0.7853,35.56,1.51,1.7248,6.681,108.22,5.87,1.6985,1294,136.54,1.9449,6.273,1991-08-12
0.7848,35.67,1.514,1.731,6.7,108.1,5.89,1.6925,1300,136.52,1.9523,6.2945,1991-08-13
0.7834,35.74,1.5185,1.735,6.72,108.55,5.902,1.685,1303,136.61,1.9569,6.306,1991-08-14
0.7799,35.7,1.523,1.7332,6.709,108.68,5.894,1.672,1312,136.47,1.9546,6.3025,1991-08-15
0.7795,36.26,1.5405,1.761,6.7985,108.58,5.99,1.6587,1322,137.25,1.9851,6.403,1991-08-16
0.7785,37.32,1.551,1.8165,6.998,109.98,6.151,1.626,1358,138.3,2.0457,6.58,1991-08-19
0.7822,37.08,1.5485,1.804,6.9495,112.58,6.117,1.6445,1341,137.45,2.0317,6.54,1991-08-20
0.7868,36.06,1.523,1.753,6.76,112.23,5.954,1.6922,1302,136.8,1.9747,6.358,1991-08-21
0.7878,35.54,1.505,1.728,6.665,109.38,5.873,1.6928,1291.5,136.43,1.9467,6.267,1991-08-22
0.7872,36.05,1.532,1.7525,6.767,107.93,5.9515,1.6743,1307.88,137.1,1.9743,6.3625,1991-08-23
0.7867,35.96,1.5275,1.748,6.745,109.2,5.936,1.681,1306,137,1.9694,6.3525,1991-08-26
0.7873,35.98,1.5227,1.7492,6.7455,108.97,5.9375,1.681,1307,137,1.9706,6.3405,1991-08-27
0.7851,35.75,1.5173,1.7395,6.7205,108.98,5.9045,1.6788,1297,136.6,1.959,6.318,1991-08-28
0.7863,35.94,1.5255,1.7472,6.74,108.43,5.927,1.684,1302,137,1.9677,6.3395,1991-08-29
0.7848,35.97,1.5285,1.7485,6.7445,108.68,5.939,1.6815,1302.03,136.85,1.9696,6.344,1991-08-30
0.7841,35.973,1.5337,1.7455,6.7456,108.78,5.9325,1.6858,1302,136.75,1.9665,6.3493,1991-09-02
0.7832,35.79,1.5265,1.7402,6.7105,108.32,5.9115,1.695,1296,136.02,1.9599,6.313,1991-09-03
0.7876,35.74,1.5238,1.7365,6.704,108.33,5.899,1.6955,1296,135.3,1.9564,6.3035,1991-09-04
0.7875,35.81,1.5273,1.74,6.7125,108.18,5.9075,1.6945,1297,135.87,1.9602,6.3135,1991-09-05
0.7892,35.65,1.5225,1.7325,6.685,108.38,5.884,1.7185,1280,136.15,1.9516,6.29,1991-09-06
0.7915,34.9,1.49,1.6945,6.5505,107.98,5.757,1.733,1267,134.95,1.9094,6.162,1991-09-09
0.7885,34.87,1.4805,1.694,6.5375,105.9,5.762,1.731,1267,134.85,1.9085,6.1575,1991-09-10
0.7897,34.96,1.4863,1.6972,6.548,106.08,5.772,1.733,1264,134.95,1.9136,6.1765,1991-09-11
0.797,34.76,1.4775,1.6865,6.515,106.38,5.743,1.7325,1262,134.06,1.9008,6.141,1991-09-12
0.7961,34.71,1.476,1.6845,6.51,105.93,5.737,1.7295,1265,133.98,1.8986,6.132,1991-09-13
0.7948,34.48,1.4635,1.6738,6.4675,105.78,5.7005,1.738,1253,133.65,1.8873,6.101,1991-09-16
0.8002,34.44,1.4585,1.6705,6.45,104.98,5.6885,1.743,1251,133.82,1.8837,6.0925,1991-09-17
0.7992,34.66,1.4678,1.682,6.495,104.83,5.726,1.7295,1261,134.17,1.8963,6.128,1991-09-18
0.7984,34.81,1.4777,1.6898,6.5285,105.38,5.757,1.7195,1264,134.5,1.9048,6.159,1991-09-19
0.7978,34.78,1.4725,1.6875,6.5155,106.13,5.748,1.731,1261.5,134.37,1.9022,6.15,1991-09-20
0.8003,34.45,1.459,1.673,6.457,105.98,5.699,1.743,1248,133.05,1.8854,6.099,1991-09-23
0.8006,34.57,1.4575,1.678,6.467,105.33,5.709,1.732,1244,133.08,1.8912,6.11,1991-09-24
0.7941,34.67,1.4645,1.6825,6.498,105.95,5.732,1.7315,1254.51,133.3,1.8968,6.144,1991-09-25
0.7887,34.71,1.4657,1.6838,6.4955,106.23,5.739,1.7244,1250.89,133.67,1.8983,6.141,1991-09-26
0.7964,34.54,1.4595,1.676,6.472,106.71,5.708,1.7437,1248.9,133.4,1.8894,6.121,1991-09-27
0.7975,34.25,1.449,1.6625,6.415,105.98,5.6625,1.751,1245.55,132.85,1.8736,6.0685,1991-09-30
0.7963,34.31,1.452,1.6657,6.426,105.18,5.675,1.748,1247.51,133.2,1.8777,6.0775,1991-10-01
0.7988,34.26,1.4538,1.663,6.417,105.33,5.665,1.7501,1243.02,132.68,1.8748,6.0615,1991-10-02
0.7959,34.34,1.4576,1.6662,6.428,105.28,5.6785,1.752,1245,130.77,1.8782,6.0675,1991-10-03
0.7915,34.57,1.4685,1.678,6.4645,105.63,5.7135,1.7356,1254.02,130.03,1.8913,6.109,1991-10-04
0.7953,34.63,1.4725,1.6805,6.472,106.13,5.7185,1.734,1255.25,129.3,1.8939,6.124,1991-10-07
0.7936,34.92,1.486,1.696,6.528,106.23,5.7745,1.7035,1261.5,130.1,1.911,6.1775,1991-10-08
0.7939,34.84,1.481,1.6918,6.535,107,5.76,1.7195,1261.5,130.25,1.9063,6.175,1991-10-09
0.7943,34.88,1.482,1.694,6.528,106.74,5.769,1.715,1268.03,130.35,1.9089,6.1775,1991-10-10
0.7967,34.85,1.482,1.6925,6.531,107.09,5.7665,1.724,1265.52,129.73,1.9076,6.173,1991-10-11
0.7985,34.912,1.487,1.69,6.5274,106.98,5.775,1.7138,1269,129.4,1.913,6.1733,1991-10-14
0.7994,35.22,1.4945,1.7118,6.595,107.68,5.829,1.702,1279,130.22,1.9292,6.2335,1991-10-15
0.7958,35.03,1.488,1.7024,6.5535,107.64,5.8015,1.7065,1272.25,130.02,1.9187,6.2005,1991-10-16
0.7985,35.05,1.4885,1.7032,6.563,107.12,5.8015,1.719,1273,129.83,1.9196,6.205,1991-10-17
0.7995,34.81,1.4765,1.689,6.5185,107.25,5.758,1.7272,1261.5,129.77,1.9037,6.1605,1991-10-18
0.7968,34.8,1.481,1.6905,6.53,106.58,5.766,1.7175,1264.05,130.73,1.9054,6.157,1991-10-21
0.7918,34.9,1.4795,1.6947,6.556,106.63,5.781,1.71,1267,131.2,1.9101,6.1745,1991-10-22
0.7819,35.07,1.489,1.704,6.5995,106.9,5.813,1.6989,1277.41,131.55,1.9205,6.2085,1991-10-23
0.7863,35,1.4885,1.6995,6.5845,107.28,5.7945,1.7115,1271.51,131.18,1.9149,6.191,1991-10-24
0.7851,35.01,1.4895,1.701,6.587,107.18,5.8035,1.7125,1270.5,131.4,1.9171,6.196,1991-10-25
0.785,35.22,1.5003,1.7108,6.621,107.03,5.833,1.6945,1282.5,132.25,1.928,6.2245,1991-10-28
0.7883,34.79,1.4785,1.6905,6.559,107.53,5.772,1.7268,1257.5,130.75,1.9051,6.159,1991-10-29
0.783,34.47,1.464,1.672,6.4725,106.32,5.71,1.7441,1248.5,131.08,1.8841,6.0835,1991-10-30
0.7834,34.34,1.465,1.668,6.473,105.02,5.6985,1.7392,1249.5,130.6,1.8795,6.0775,1991-10-31
0.7811,34.19,1.461,1.6615,6.442,104.98,5.6785,1.768,1233.75,130.3,1.8721,6.057,1991-11-01
0.7851,33.62,1.4348,1.6322,6.326,104.63,5.58,1.7765,1221.5,128.9,1.8396,5.952,1991-11-04
0.781,33.82,1.449,1.643,6.368,102.73,5.6125,1.7735,1226.5,129.8,1.8515,5.994,1991-11-05
0.7839,33.8,1.451,1.6407,6.3645,103.45,5.6115,1.7725,1231.02,129.9,1.8493,5.985,1991-11-06
0.7837,33.6,1.439,1.631,6.3245,103.24,5.578,1.771,1226,129.7,1.8389,5.9555,1991-11-07
0.7841,33.83,1.451,1.6425,6.37,102.68,5.612,1.7648,1234.5,130.32,1.8517,5.9975,1991-11-08
0.786,33.86,1.4465,1.6353,6.37,103.38,5.615,1.7739,1234.8,129.91,1.851,6.0025,1991-11-11
0.786,33.71,1.4515,1.6365,6.353,102.91,5.59,1.7706,1231.01,129.65,1.8447,5.981,1991-11-12
0.7858,33.76,1.453,1.6391,6.3685,103.03,5.601,1.7747,1233,130.12,1.8475,5.986,1991-11-13
0.7868,33.62,1.4475,1.6308,6.336,103.28,5.575,1.7767,1227,129.87,1.8382,5.965,1991-11-14
0.7874,33.74,1.453,1.638,6.365,102.58,5.6,1.7875,1235.05,130.05,1.8461,5.993,1991-11-15
0.7861,33.15,1.426,1.606,6.248,103.18,5.4945,1.7905,1215,129.3,1.8101,5.8765,1991-11-18
0.7896,33.02,1.419,1.603,6.22,101.48,5.4705,1.8041,1204,129.95,1.8066,5.8445,1991-11-19
0.79,33,1.422,1.6025,6.227,101.33,5.473,1.7967,1207.5,129.77,1.8061,5.858,1991-11-20
0.79,32.87,1.4188,1.597,6.205,101.58,5.455,1.7908,1207.03,129.62,1.7999,5.837,1991-11-21
0.7915,32.68,1.4107,1.586,6.1675,101.43,5.421,1.7975,1195.5,129.53,1.7874,5.8065,1991-11-22
0.7912,32.63,1.4085,1.583,6.151,101.58,5.4115,1.7947,1198.25,127.77,1.7844,5.8015,1991-11-25
0.7863,32.56,1.401,1.5802,6.1555,101.28,5.399,1.7681,1196.5,128.1,1.7812,5.8,1991-11-26
0.7878,33.32,1.4275,1.616,6.286,101.23,5.522,1.7695,1216.55,130.28,1.8217,5.9205,1991-11-27
0.7837,33.271,1.43,1.618,6.29,102.97,5.525,1.7685,1219.5,129.9,1.8225,5.93,1991-11-28
0.7848,33.5,1.436,1.627,6.322,103.28,5.558,1.7679,1222.25,130.08,1.8341,5.9565,1991-11-29
0.7836,33.14,1.4235,1.6085,6.259,103.5,5.495,1.7725,1214.75,129.95,1.8135,5.898,1991-12-02
0.7843,33.25,1.429,1.6143,6.2775,102.65,5.5185,1.776,1218,129.55,1.8199,5.9085,1991-12-03
0.7866,33.28,1.429,1.6153,6.284,103.08,5.523,1.786,1218.25,129.55,1.8206,5.92,1991-12-04
0.7812,32.76,1.408,1.5903,6.186,103.28,5.437,1.7983,1199.5,128.77,1.7925,5.824,1991-12-05
0.7786,32.4,1.3897,1.5725,6.116,101.78,5.377,1.817,1191.5,128.2,1.7724,5.761,1991-12-06
0.774,32.45,1.3905,1.5748,6.121,100.78,5.38,1.8133,1187,128.4,1.775,5.764,1991-12-09
0.7739,32.51,1.3955,1.578,6.145,101.02,5.39,1.807,1193,128.7,1.7778,5.784,1991-12-10
0.7706,32.47,1.392,1.576,6.136,100.98,5.384,1.808,1190.19,129.15,1.7762,5.769,1991-12-11
0.7717,32.57,1.397,1.5809,6.1465,100.78,5.404,1.8075,1194.25,129.24,1.7818,5.7715,1991-12-12
0.7688,32.59,1.3985,1.583,6.162,100.98,5.407,1.8154,1195,128.8,1.7841,5.778,1991-12-13
0.7728,32.51,1.395,1.5788,6.14,101.08,5.393,1.825,1191.55,128.47,1.7794,5.7655,1991-12-16
0.7737,32.45,1.395,1.5767,6.12,100.55,5.38,1.828,1192.25,128.6,1.7771,5.743,1991-12-17
0.7735,32.38,1.3945,1.5735,6.119,100.23,5.376,1.8283,1187.75,128.45,1.7734,5.7335,1991-12-18
0.772,32.12,1.3833,1.5587,6.07,100.08,5.332,1.8375,1181.5,128.33,1.7569,5.704,1991-12-19
0.7646,31.63,1.362,1.5347,5.974,99.34,5.246,1.8587,1164,127.57,1.7297,5.61,1991-12-20
0.7585,31.23,1.346,1.5148,5.906,97.95,5.176,1.8815,1144.5,126.55,1.7083,5.538,1991-12-23
0.761,31.42,1.355,1.525,5.945,96.48,5.206,1.874,1151.25,127.55,1.7193,5.572,1991-12-24
0.7619,31.13,1.3445,1.5107,5.89,96.13,5.1615,1.8873,1142.5,126.78,1.7034,5.525,1991-12-26
0.7609,31.25,1.351,1.517,5.912,96.3,5.182,1.8728,1150.5,125.57,1.7102,5.553,1991-12-27
0.7603,31.32,1.3555,1.5198,5.915,96.68,5.1905,1.8655,1151.5,125.75,1.7134,5.554,1991-12-30
0.7622,31.29,1.3615,1.52,5.922,96.8,5.195,1.8707,1140,124.9,1.7126,5.555,1991-12-31
0.7577,31.45,1.365,1.5283,5.948,97.18,5.2215,1.8681,1157,124.5,1.7222,5.578,1992-01-02
0.7578,31.85,1.3762,1.547,6.0195,97.13,5.28,1.8485,1165.85,124.8,1.7428,5.639,1992-01-03
0.7625,31.27,1.349,1.5188,5.9085,98.08,5.186,1.883,1144.5,124.1,1.7111,5.54,1992-01-06
0.7597,31.29,1.3492,1.5207,5.92,96.43,5.1905,1.8865,1140.5,124.4,1.7126,5.55,1992-01-07
0.7557,31.21,1.351,1.5152,5.892,96.78,5.177,1.879,1146.55,124.9,1.7072,5.531,1992-01-08
0.7455,31.84,1.383,1.5465,6.004,96.58,5.28,1.816,1182,125.4,1.7417,5.629,1992-01-09
0.7411,32.59,1.411,1.583,6.134,98.7,5.401,1.7895,1189.25,127.05,1.7826,5.765,1992-01-10
0.742,32.39,1.3982,1.5725,6.106,100.53,5.3675,1.7988,1187.5,126.85,1.7712,5.74,1992-01-13
0.7435,32.73,1.4115,1.591,6.141,100.25,5.424,1.7815,1197.04,126.8,1.7901,5.7685,1992-01-14
0.7428,33.38,1.4437,1.6215,6.281,101.03,5.533,1.7458,1218,128.4,1.8258,5.9,1992-01-15
0.7433,33.32,1.437,1.618,6.278,103.05,5.5175,1.7594,1221,128.28,1.8227,5.8955,1992-01-16
0.743,33.09,1.4225,1.6075,6.23,102.95,5.48,1.7965,1198,127.45,1.8102,5.85,1992-01-17
0.7529,32.863,1.4105,1.589,6.2,101.9,5.432,1.798,1203,123.97,1.7995,5.82,1992-01-20
0.7512,32.56,1.4037,1.5843,6.138,100.15,5.4,1.8045,1194,123.2,1.7845,5.759,1992-01-21
0.7535,32.66,1.406,1.587,6.1555,100.1,5.409,1.8042,1192.75,123.22,1.7868,5.774,1992-01-22
0.7449,32.86,1.417,1.5955,6.186,100.33,5.4415,1.7855,1208.01,123.9,1.7973,5.8,1992-01-23
0.7418,32.65,1.4095,1.586,6.151,100.93,5.413,1.796,1194.35,123.42,1.7855,5.7715,1992-01-24
0.7401,33.28,1.4375,1.6165,6.2635,100.4,5.504,1.7823,1212.25,125.4,1.8201,5.868,1992-01-27
0.7455,32.86,1.421,1.5955,6.2,101.78,5.4385,1.7905,1201,125.62,1.797,5.808,1992-01-28
0.7452,32.75,1.4185,1.5903,6.1715,100.78,5.419,1.7973,1195.19,125.45,1.7913,5.781,1992-01-29
0.7493,33.39,1.442,1.622,6.2825,100.03,5.538,1.7835,1215.98,126,1.8262,5.882,1992-01-30
0.7509,33.09,1.429,1.6075,6.229,102.27,5.48,1.7875,1206.03,125.55,1.8095,5.838,1992-01-31
0.7517,32.89,1.4245,1.5975,6.206,101.08,5.443,1.7962,1200.75,125.95,1.7989,5.812,1992-02-03
0.7483,32.78,1.4215,1.5925,6.174,100.62,5.425,1.8035,1193,126.15,1.7927,5.7885,1992-02-04
0.7457,32.74,1.4175,1.5895,6.17,100.28,5.418,1.8148,1196.01,125.83,1.7896,5.781,1992-02-05
0.7457,32.52,1.407,1.577,6.1275,100.18,5.373,1.8216,1190.35,125.65,1.7777,5.741,1992-02-06
0.7502,32.12,1.39,1.56,6.0585,99.58,5.3185,1.84,1175,125.22,1.7564,5.6775,1992-02-07
0.7479,32.36,1.4033,1.5715,6.091,98.45,5.3535,1.818,1184.01,126.7,1.7692,5.7105,1992-02-10
0.7509,32.77,1.4245,1.592,6.1735,99.03,5.4235,1.7985,1197,126.93,1.7919,5.787,1992-02-11
0.7532,33.07,1.4392,1.606,6.234,100.27,5.4745,1.7878,1208.5,127.68,1.8081,5.839,1992-02-12
0.7547,33.41,1.4595,1.623,6.28,101.2,5.528,1.773,1219.5,127.68,1.8267,5.8865,1992-02-13
0.7556,33.51,1.468,1.6285,6.3045,102,5.544,1.771,1223.25,127.93,1.8315,5.906,1992-02-14
0.7537,33.435,1.4612,1.6285,6.2919,102.28,5.525,1.77,1218.54,127,1.8264,5.8952,1992-02-17
0.7543,33.91,1.4895,1.649,6.382,103.2,5.609,1.7524,1236.03,128,1.8547,5.9785,1992-02-18
0.7572,33.87,1.4888,1.6465,6.387,103.18,5.6,1.7552,1234,128.4,1.8529,5.9785,1992-02-19
0.7561,33.86,1.4895,1.647,6.39,103.18,5.6005,1.751,1236.5,128.65,1.8534,5.978,1992-02-20
0.7509,33.93,1.494,1.6502,6.401,103.23,5.6065,1.7432,1240.25,128.72,1.857,5.9855,1992-02-21
0.7505,33.9,1.4907,1.649,6.389,103.48,5.605,1.7458,1237,129.1,1.855,5.975,1992-02-24
0.7519,33.72,1.4855,1.6405,6.3555,103.28,5.575,1.7375,1230.75,129.45,1.8457,5.945,1992-02-25
0.7516,33.99,1.499,1.653,6.403,102.88,5.6165,1.755,1240,129.68,1.8603,5.983,1992-02-26
0.7543,33.82,1.489,1.644,6.3765,103.48,5.587,1.7641,1234.52,129.41,1.8503,5.961,1992-02-27
0.755,33.66,1.4845,1.6373,6.347,103.18,5.567,1.7577,1228.5,129.15,1.8427,5.9375,1992-02-28
0.7532,33.76,1.4878,1.641,6.367,103.18,5.576,1.7546,1234.25,129.63,1.847,5.955,1992-03-02
0.7525,34.07,1.507,1.6565,6.42,103.3,5.6285,1.737,1243,130.84,1.8643,6.0015,1992-03-03
0.7544,34.39,1.524,1.6723,6.476,103.98,5.68,1.7235,1255.37,132.11,1.882,6.052,1992-03-04
0.7558,34.37,1.5242,1.6722,6.474,105.1,5.678,1.7168,1252.75,131.85,1.8812,6.055,1992-03-05
0.756,34.33,1.517,1.67,6.463,105.15,5.673,1.7195,1252,131.76,1.8788,6.0485,1992-03-06
0.7575,34.21,1.508,1.6645,6.455,105.18,5.6515,1.7248,1245.5,131.92,1.8724,6.0345,1992-03-09
0.7565,34.39,1.5185,1.672,6.487,104.95,5.678,1.717,1250.5,132.88,1.8814,6.061,1992-03-10
0.7549,34.25,1.5085,1.6648,6.4555,105.5,5.6515,1.7275,1248,133.45,1.8733,6.032,1992-03-11
0.7541,34.42,1.513,1.673,6.4925,104.95,5.6805,1.7139,1252.5,134.25,1.8831,6.067,1992-03-12
0.7558,34.29,1.5075,1.6667,6.465,105.8,5.6565,1.7085,1253.01,133.6,1.8758,6.043,1992-03-13
0.7551,34.27,1.5105,1.6658,6.457,105.65,5.6575,1.7225,1250.5,133.98,1.8757,6.0385,1992-03-16
0.7597,34.04,1.4965,1.6525,6.4235,105.3,5.6125,1.7341,1238.25,133.45,1.8612,5.999,1992-03-17
0.7607,33.96,1.4928,1.649,6.4095,104.45,5.602,1.729,1241.05,132.05,1.8574,5.985,1992-03-18
0.7597,34.38,1.515,1.67,6.4875,104.25,5.6685,1.7097,1258.53,133.27,1.8809,6.067,1992-03-19
0.7596,34.53,1.5255,1.6777,6.508,105.7,5.691,1.7135,1257,134.15,1.8893,6.084,1992-03-20
0.7608,34.37,1.5175,1.6695,6.481,106,5.663,1.7188,1251.5,133.7,1.8799,6.057,1992-03-23
0.762,34.24,1.5145,1.6645,6.467,105.25,5.645,1.7205,1252,133.69,1.8743,6.041,1992-03-24
0.764,33.99,1.5,1.651,6.41,105.08,5.6015,1.732,1245,133.35,1.8595,5.993,1992-03-25
0.7638,34.21,1.5165,1.662,6.447,104.28,5.6355,1.724,1252.5,133.95,1.872,6.03,1992-03-26
0.7666,33.84,1.4965,1.6445,6.381,104.98,5.5765,1.7435,1241,133.12,1.8517,5.974,1992-03-27
0.7687,33.95,1.5042,1.6493,6.402,104.05,5.5915,1.7382,1247,133.06,1.8576,5.985,1992-03-30
0.7705,33.89,1.502,1.6465,6.3885,104.28,5.5815,1.7363,1230.25,132.92,1.8544,5.976,1992-03-31
0.7672,34,1.509,1.651,6.4045,104.17,5.5985,1.726,1248.04,134.5,1.8588,5.993,1992-04-01
0.7671,33.86,1.5027,1.6455,6.388,104.58,5.572,1.7301,1242,133.83,1.8523,5.976,1992-04-02
0.766,33.38,1.489,1.624,6.303,104.48,5.503,1.7473,1226,133.25,1.8288,5.9,1992-04-03
0.7625,33.36,1.4887,1.6215,6.294,103.33,5.491,1.7481,1226.25,132.72,1.8262,5.886,1992-04-06
0.7638,33.41,1.492,1.6245,6.3065,103.28,5.501,1.751,1225,133.28,1.8295,5.9,1992-04-07
0.7591,33.47,1.4923,1.626,6.316,103.32,5.508,1.7503,1226.25,132.6,1.8314,5.905,1992-04-08
0.7647,33.32,1.487,1.621,6.284,103.28,5.4875,1.767,1218,132.23,1.8242,5.875,1992-04-09
0.7633,33.67,1.508,1.6375,6.381,102.58,5.543,1.7639,1233.03,132.9,1.8438,5.932,1992-04-10
0.7643,34.03,1.525,1.6552,6.412,102.93,5.608,1.7612,1240,133.28,1.8641,5.974,1992-04-13
0.767,33.86,1.5135,1.6451,6.379,103.57,5.5725,1.764,1243,132.79,1.8527,5.945,1992-04-14
0.7643,34.18,1.5335,1.6618,6.426,103.05,5.622,1.7553,1246.51,133.39,1.8709,5.993,1992-04-15
0.7676,34.27,1.543,1.666,6.45,104.23,5.631,1.7476,1253.01,133.9,1.8757,6.023,1992-04-16
0.7667,34.32,1.545,1.669,6.46,104.58,5.6425,1.745,1253,134,1.8785,6.032,1992-04-17
0.7695,34.43,1.5485,1.6742,6.481,104.75,5.659,1.7512,1255.5,134.5,1.8849,6.051,1992-04-20
0.7652,34.34,1.5474,1.67,6.457,104.97,5.6405,1.7498,1254,134.23,1.8802,6.03,1992-04-21
0.7656,34.2,1.5415,1.6633,6.434,104.68,5.616,1.7623,1247.5,134.15,1.8718,6.004,1992-04-22
0.7569,34.18,1.542,1.662,6.435,105.14,5.614,1.7655,1249.01,134.53,1.8705,6.004,1992-04-23
0.7554,33.98,1.533,1.6515,6.39,104.28,5.5775,1.774,1241.5,134.53,1.8593,5.966,1992-04-24
0.756,33.97,1.53,1.651,6.384,103.63,5.5655,1.7791,1241.51,133.13,1.8579,5.961,1992-04-27
0.7558,34.06,1.5173,1.6555,6.403,103.58,5.584,1.7772,1243,133.33,1.8635,5.972,1992-04-28
0.7599,34.09,1.522,1.6574,6.407,103.8,5.586,1.7727,1246,133.5,1.8655,5.98,1992-04-29
0.7566,34.01,1.517,1.6525,6.398,103.91,5.578,1.7769,1238,133.3,1.8593,5.966,1992-04-30
0.7576,33.76,1.501,1.641,6.35,103.8,5.535,1.7873,1234.04,132.75,1.8468,5.9225,1992-05-01
0.7568,33.81,1.5045,1.6435,6.358,103.15,5.5395,1.7784,1237,132.7,1.8495,5.927,1992-05-04
0.758,33.77,1.5083,1.6415,6.344,103.2,5.5275,1.7859,1231.02,133.07,1.8471,5.918,1992-05-05
0.7551,33.57,1.502,1.632,6.308,103.05,5.4955,1.7978,1223,132.5,1.8366,5.873,1992-05-06
0.7551,33.68,1.5117,1.6362,6.322,102.15,5.511,1.7938,1231.01,132.7,1.8417,5.897,1992-05-07
0.7537,33.85,1.529,1.647,6.3685,102.4,5.539,1.7925,1238.5,133.4,1.8537,5.939,1992-05-08
0.7515,33.78,1.528,1.6415,6.35,103,5.5165,1.795,1235.25,133.17,1.8482,5.912,1992-05-11
0.7522,33.4,1.5045,1.6222,6.2615,102.55,5.445,1.8129,1223.5,130.5,1.8267,5.846,1992-05-12
0.7533,33.38,1.4945,1.6218,6.2625,101.2,5.442,1.8253,1210.75,130.4,1.8255,5.838,1992-05-13
0.7577,33.19,1.476,1.6126,6.229,101.25,5.413,1.8232,1214,130.2,1.8152,5.812,1992-05-14
0.7572,33.23,1.4885,1.615,6.236,100.9,5.42,1.8225,1213.5,130.25,1.8185,5.818,1992-05-15
0.7603,32.84,1.465,1.595,6.1615,100.95,5.3585,1.8365,1203.54,128.8,1.7968,5.7475,1992-05-18
